id,year,pstatabb,pname,genid,genstat,genntan
7098,2019,GA,Hammond,3,RE,"-1,893"
7099,2019,GA,Hammond,4,RE,"119,556"
7100,2019,GA,Harllee Branch,1,RE,
7101,2019,GA,Harllee Branch,2,RE,
7102,2019,GA,Harllee Branch,3,RE,
7103,2019,GA,Harllee Branch,4,RE,
7104,2019,GA,Hartwell Energy Facility,MAG1,OP,"178,560"
7105,2019,GA,Hartwell Energy Facility,MAG2,OP,"178,560"
7106,2019,GA,Hartwell Lake,1,OP,"128,824"
7107,2019,GA,Hartwell Lake,2,OP,"128,824"
7108,2019,GA,Hartwell Lake,3,OS,"128,824"
7109,2019,GA,Hartwell Lake,4,OP,"128,824"
7110,2019,GA,Hartwell Lake,5,OP,"121,246"
7111,2019,GA,Hawk Road Facility,CT1,OP,"187,301"
7112,2019,GA,Hawk Road Facility,CT2,OP,"187,301"
7113,2019,GA,Hawk Road Facility,CT3,OP,"187,301"
7114,2019,GA,Hazlehurst II,STHLV,OP,"108,582"
7115,2019,GA,Hazlehurst III,HZIII,OP,"7,817"
7116,2019,GA,Hewlett Packard Enterprise,ALF1,SB,0
7117,2019,GA,Hewlett Packard Enterprise,ALF2,SB,0
7118,2019,GA,Hewlett Packard Enterprise,ALF3,SB,0
7119,2019,GA,Hewlett Packard Enterprise,ALF4,SB,0
7120,2019,GA,Hewlett Packard Enterprise,ALF5,SB,0
7121,2019,GA,Hewlett Packard Enterprise,B1GN1,SB,0
7122,2019,GA,Hewlett Packard Enterprise,B1GN2,SB,0
7123,2019,GA,Hickory Park Solar Hybrid,HPBAT,L,
7124,2019,GA,Hickory Park Solar Hybrid,HPRK,L,
7125,2019,GA,Hickory Ridge Landfill Solar Project,5088,OP,0
7126,2019,GA,High Shoals Hydro (GA),GEN1,OP,0
7127,2019,GA,Hopeful Solar LLC,GEN,CN,
7128,2019,GA,IKEA Savannah 490,PV,OP,"1,188"
7129,2019,GA,Imperial Savannah LP,GENA,OP,"11,733"
7130,2019,GA,Imperial Savannah LP,GENB,OP,"12,305"
7131,2019,GA,Imperial Savannah LP,GENC,OP,"5,224"
7132,2019,GA,Imperial Savannah LP,GEND,OP,"21,246"
7133,2019,GA,Inforum,BUG1,OP,0
7134,2019,GA,Inland Paperboard Packaging Rome,GEN2,OP,"37,038"
7135,2019,GA,Inland Paperboard Packaging Rome,GEN3,OP,"26,861"
7136,2019,GA,Inland Paperboard Packaging Rome,GEN4,OP,"141,371"
7137,2019,GA,Inland Paperboard Packaging Rome,GEN5,OP,"188,565"
7138,2019,GA,Inland Paperboard Packaging Rome,GEN1,RE,
7139,2019,GA,International Paper Savanna Mill,GE10,OP,"418,248"
7140,2019,GA,International Paper Savanna Mill,GEN9,OP,"183,017"
7141,2019,GA,International Paper Savanna Mill,GEN3,RE,
7142,2019,GA,International Paper Savanna Mill,GEN4,RE,
7143,2019,GA,International Paper Savanna Mill,GEN5,RE,
7144,2019,GA,International Paper Savanna Mill,GEN6,RE,
7145,2019,GA,International Paper Savanna Mill,GEN7,RE,
7146,2019,GA,Interstate Paper LLC Riceboro,577A,OP,"99,371"
7147,2019,GA,Jack McDonough,3A,OP,116
7148,2019,GA,Jack McDonough,3B,OP,116
7149,2019,GA,Jack McDonough,4,OP,"2,469,341"
7150,2019,GA,Jack McDonough,5,OP,"2,312,219"
7151,2019,GA,Jack McDonough,5ACT,OP,"2,000,737"
7152,2019,GA,Jack McDonough,5BCT,OP,"1,979,101"
7153,2019,GA,Jack McDonough,6,OP,"2,168,230"
7154,2019,GA,Jack McDonough,6ACT,OP,"1,950,479"
7155,2019,GA,Jack McDonough,6BCT,OP,"1,959,654"
7156,2019,GA,Jack McDonough,CT4A,OP,"2,118,351"
7157,2019,GA,Jack McDonough,CT4B,OP,"2,113,506"
7158,2019,GA,Jack McDonough,1,RE,
7159,2019,GA,Jack McDonough,2,RE,
7160,2019,GA,Jesup Plant,GEN2,OP,"38,754"
7161,2019,GA,Jesup Plant,GEN4,OP,"53,361"
7162,2019,GA,Jesup Plant,GEN5,OP,"194,424"
7163,2019,GA,Jesup Plant,GEN6,OP,"163,213"
7164,2019,GA,Jesup Plant,GEN1,RE,
7165,2019,GA,Jesup Plant,GEN3,RE,
7166,2019,GA,Kamin LLC Wrens Mine,WM1,RE,
7167,2019,GA,Kamin LLC Wrens Mine,WM2,RE,
7168,2019,GA,Kamin LLC Wrens Plant,SDT1,OP,0
7169,2019,GA,Kamin LLC Wrens Plant,SDT2,OP,0
7170,2019,GA,Kamin LLC Wrens Plant,SDT3,OP,0
7171,2019,GA,Kamin LLC Wrens Plant,TUR1,RE,
7172,2019,GA,Kamin LLC Wrens Plant,WP1,RE,
7173,2019,GA,Kamin LLC Wrens Plant,WPH1,RE,
7174,2019,GA,Kamin LLC Wrens Plant,WPH2,RE,
7175,2019,GA,Kamin LLC Wrens Plant,WPH3,RE,
7176,2019,GA,Kimberly-Clark Solar,KC,OP,"4,237"
7177,2019,GA,King Mill,1,OP,"2,418"
7178,2019,GA,King Mill,2,OP,"5,180"
7179,2019,GA,Kings Bay Solar Facility,1,OP,"59,430"
7180,2019,GA,Kings Bay Solar Facility,BESS,U,
7181,2019,GA,Kraft,2,RE,
7182,2019,GA,Kraft,3,RE,
7183,2019,GA,Kraft,4,RE,
7184,2019,GA,Kraft,PWA,RE,
7185,2019,GA,Kraft,ST1,RE,
7186,2019,GA,Lake Blackshear Project,1,OP,"5,690"
7187,2019,GA,Lake Blackshear Project,2,OP,"11,853"
7188,2019,GA,Lake Blackshear Project,3,OP,"11,379"
7189,2019,GA,Lake Blackshear Project,4,OP,"11,853"
7190,2019,GA,Lakeland Solar Energy LLC,1,OP,"1,922"
7191,2019,GA,Lakeland Solar Energy LLC,2,OP,"1,922"
7192,2019,GA,Laredo Bus Facility Solar Canopies,LBFS,OP,"1,866"
7193,2019,GA,"Live Oak Solar, LLC",LVEOK,OP,"102,171"
7194,2019,GA,Lloyd Shoals,1,OP,"10,670"
7195,2019,GA,Lloyd Shoals,2,OP,"10,670"
7196,2019,GA,Lloyd Shoals,3,OP,"10,670"
7197,2019,GA,Lloyd Shoals,4,OP,"10,670"
7198,2019,GA,Lloyd Shoals,5,OP,"10,670"
7199,2019,GA,Lloyd Shoals,6,OP,"10,670"
7200,2019,GA,Marine Corps Logistics Base Solar,1,OP,"58,606"
7201,2019,GA,MAS ASB Cogen Plant,1,OP,"14,575"
7202,2019,GA,MAS ASB Cogen Plant,2,OP,"14,575"
7203,2019,GA,MAS ASB Cogen Plant,3,OP,"14,575"
7204,2019,GA,McCleskey Cotton,MCCOT,OP,"2,084"
7205,2019,GA,McIntosh,CT1,OP,"5,468"
7206,2019,GA,McIntosh,CT2,OP,"5,468"
7207,2019,GA,McIntosh,CT3,OP,"5,468"
7208,2019,GA,McIntosh,CT4,OP,"5,468"
7209,2019,GA,McIntosh,CT5,OP,"5,468"
7210,2019,GA,McIntosh,CT6,OP,"5,468"
7211,2019,GA,McIntosh,CT7,OP,"5,468"
7212,2019,GA,McIntosh,CT8,OP,"5,468"
7213,2019,GA,McIntosh,1,RE,"16,265"
7214,2019,GA,McIntosh Combined Cycle Facility,10ST,OP,"1,429,782"
7215,2019,GA,McIntosh Combined Cycle Facility,11ST,OP,"1,832,759"
7216,2019,GA,McIntosh Combined Cycle Facility,C10A,OP,"1,165,122"
7217,2019,GA,McIntosh Combined Cycle Facility,C10B,OP,"1,140,059"
7218,2019,GA,McIntosh Combined Cycle Facility,C11A,OP,"1,458,281"
7219,2019,GA,McIntosh Combined Cycle Facility,C11B,OP,"1,408,779"
7220,2019,GA,MCLB Landfill Gas to Energy,GEN1,OP,"6,920"
7221,2019,GA,McManus,3A,OP,955
7222,2019,GA,McManus,3B,OP,955
7223,2019,GA,McManus,3C,OP,955
7224,2019,GA,McManus,4A,OP,"1,126"
7225,2019,GA,McManus,4B,OP,"1,126"
7226,2019,GA,McManus,4C,OP,"1,126"
7227,2019,GA,McManus,4D,OP,"1,126"
7228,2019,GA,McManus,4E,OP,"1,126"
7229,2019,GA,McManus,4F,OP,"1,126"
7230,2019,GA,McManus,IC1,OP,12
7231,2019,GA,McManus,1,RE,
7232,2019,GA,McManus,2,RE,
7233,2019,GA,MEAG1,1,IP,
7234,2019,GA,MEAG2,1,IP,
7235,2019,GA,MEAG3,1,IP,
7236,2019,GA,Mid-Georgia Cogeneration Facility,CT1,OP,"75,842"
7237,2019,GA,Mid-Georgia Cogeneration Facility,CT2,OP,"82,910"
7238,2019,GA,Mid-Georgia Cogeneration Facility,ST1,OP,"71,265"
7239,2019,GA,Milstead,GEN1,OP,"1,931"
7240,2019,GA,Mitchell (GA),1,RE,
7241,2019,GA,Mitchell (GA),2,RE,
7242,2019,GA,Mitchell (GA),3,RE,
7243,2019,GA,Mitchell (GA),4A,RE,
7244,2019,GA,Mitchell (GA),4B,RE,
7245,2019,GA,Mitchell (GA),4C,RE,
7246,2019,GA,Moody Air Force Base Solar,1,V,
7247,2019,GA,Morgan Falls,1,OP,"4,123"
7248,2019,GA,Morgan Falls,2,OP,"4,123"
7249,2019,GA,Morgan Falls,3,OP,"4,123"
7250,2019,GA,Morgan Falls,4,OP,"4,123"
7251,2019,GA,Morgan Falls,5,OP,"4,123"
7252,2019,GA,Morgan Falls,6,OP,"4,123"
7253,2019,GA,Morgan Falls,7,OP,"4,123"
7254,2019,GA,Mount Vernon Solar,MV01,OP,"1,918"
7255,2019,GA,MPC Generating,1,OP,"5,040"
7256,2019,GA,MPC Generating,2,OP,"5,456"
7257,2019,GA,"Multitrade Rabun Gap, LLC",ST2,OP,"117,784"
7258,2019,GA,"Multitrade Rabun Gap, LLC",ST1,RE,
7259,2019,GA,Muscogee Public Works,MUSPW,OP,"3,043"
7260,2019,GA,Nacoochee,1,OP,"10,214"
7261,2019,GA,Nacoochee,2,OP,"10,214"
7262,2019,GA,Naval Submarine Base Kings Bay,3023,SB,242
7263,2019,GA,Naval Submarine Base Kings Bay,3024,SB,242
7264,2019,GA,Naval Submarine Base Kings Bay,3025,SB,242
7265,2019,GA,Naval Submarine Base Kings Bay,3027,SB,242
7266,2019,GA,Naval Submarine Base Kings Bay,3028,SB,242
7267,2019,GA,Naval Submarine Base Kings Bay,3029,SB,242
7268,2019,GA,Naval Submarine Base Kings Bay,5876,SB,242
7269,2019,GA,Naval Submarine Base Kings Bay,5877,SB,242
7270,2019,GA,Naval Submarine Base Kings Bay,5878,SB,242
7271,2019,GA,Naval Submarine Base Kings Bay,5879,SB,242
7272,2019,GA,Naval Submarine Base Kings Bay,5880,SB,242
7273,2019,GA,Naval Submarine Base Kings Bay,5881,SB,242
7274,2019,GA,North Highlands,1,OP,"47,245"
7275,2019,GA,North Highlands,2,OP,"47,245"
7276,2019,GA,North Highlands,3,OP,"47,245"
7277,2019,GA,North Highlands,4,OP,"10,271"
7278,2019,GA,Nottely,1,OP,"45,758"
7279,2019,GA,Nottely,2,OP,"2,746"
7280,2019,GA,OE_GA3,GA3,OP,"5,713"
7281,2019,GA,Oil Dri 2 Solar,OLDRY,OP,"1,898"
7282,2019,GA,Old Midville Solar,OMD,OP,"42,947"
7283,2019,GA,Oliver Dam,1,OP,"74,601"
7284,2019,GA,Oliver Dam,2,OP,"74,601"
7285,2019,GA,Oliver Dam,3,OP,"74,601"
7286,2019,GA,Oliver Dam,4,OP,"24,867"
7287,2019,GA,Pawpaw Solar Plant,1,OP,"66,966"
7288,2019,GA,PCA-Valdosta Mill,TG1,OP,"37,756"
7289,2019,GA,PCA-Valdosta Mill,TG2,OP,"46,806"
7290,2019,GA,PCA-Valdosta Mill,TG3,OP,"224,208"
7291,2019,GA,Pecan Row Landfill To Electric Facility,GEN1,OP,"8,532"
7292,2019,GA,Pecan Row Landfill To Electric Facility,GEN2,OP,"8,532"
7293,2019,GA,Pecan Row Landfill To Electric Facility,GEN3,OP,"8,532"
7294,2019,GA,Pecan Row Landfill To Electric Facility,GM04,OP,"8,532"
7295,2019,GA,Piedmont Green Power,GEN1,OP,"418,989"
7296,2019,GA,PInova Inc,GEN5,OP,0
7297,2019,GA,PInova Inc,GEN6,RE,
7298,2019,GA,Plant Washington,MAIN,CN,
7299,2019,GA,Pleasant Valley Solar,PV01,OP,"4,609"
7300,2019,GA,Port Wentworth Mill,GEN4,OP,"323,565"
7301,2019,GA,Port Wentworth Mill,GEN5,OP,"139,402"
7302,2019,GA,Quitman Solar,QUITM,OP,"19,146"
7303,2019,GA,Richard B Russell,1,OP,"114,414"
7304,2019,GA,Richard B Russell,2,OP,"114,414"
7305,2019,GA,Richard B Russell,3,OP,"114,414"
7306,2019,GA,Richard B Russell,4,OP,"114,414"
7307,2019,GA,Richard B Russell,5,OP,"10,483"
7308,2019,GA,Richard B Russell,6,OP,"10,483"
7309,2019,GA,Richard B Russell,7,OP,"10,483"
7310,2019,GA,Richard B Russell,8,OP,"10,483"
7311,2019,GA,Richland,SO076,OP,926
7312,2019,GA,Richland Solar Center,PV1,OP,"42,832"
7313,2019,GA,Richmond Hayes Solar,RICHA,OP,"3,190"
7314,2019,GA,Rincon Solar I,PV1,OP,"29,822"
7315,2019,GA,Riverside (GA),4,RE,
7316,2019,GA,Riverside (GA),5,RE,
7317,2019,GA,Riverside (GA),6,RE,
7318,2019,GA,Riverside (GA),7,RE,
7319,2019,GA,Riverside (GA),8,RE,
7320,2019,GA,Riverwood 100 Building,11KT,OS,
7321,2019,GA,Riverwood International Macon Mill,1,OP,"49,101"
7322,2019,GA,Riverwood International Macon Mill,2,OP,"32,734"
7323,2019,GA,Riverwood International Macon Mill,3,OP,"32,734"
7324,2019,GA,Riverwood International Macon Mill,4,OP,"104,094"
7325,2019,GA,Riverwood International Macon Mill,5,OP,"261,872"
7326,2019,GA,Roberts Road Power Plant,1,RE,
7327,2019,GA,Robins,1,OP,"10,859"
7328,2019,GA,Robins,2,OP,"10,859"
7329,2019,GA,Robins Air Force Base Solar,1,V,
7330,2019,GA,Rocky Mountain Hydroelectric Plant,1,OP,"-177,039"
7331,2019,GA,Rocky Mountain Hydroelectric Plant,2,OP,"-177,039"
7332,2019,GA,Rocky Mountain Hydroelectric Plant,3,OP,"-177,039"
7333,2019,GA,Rumble Road Energy Center,3,IP,
7334,2019,GA,Rumble Road Energy Center,3A,IP,
7335,2019,GA,Rumble Road Energy Center,3B,IP,
7336,2019,GA,Savannah River Mill,GEN1,SB,"5,089"
7337,2019,GA,Savannah River Mill,GEN2,OS,"5,089"
7338,2019,GA,Savannah River Mill,GEN3,OP,"59,710"
7339,2019,GA,Savannah River Mill,GEN4,OP,"129,923"
7340,2019,GA,Scherer,1,OP,"2,621,510"
7341,2019,GA,Scherer,2,OP,"2,896,648"
7342,2019,GA,Scherer,3,OP,"2,636,047"
7343,2019,GA,Scherer,4,OP,"3,928,758"
7344,2019,GA,Seminole,PV1,OP,"1,277"
7345,2019,GA,Sewell Creek Energy,1,OP,"125,793"
7346,2019,GA,Sewell Creek Energy,2,OP,"125,793"
7347,2019,GA,Sewell Creek Energy,3,OP,"170,496"
7348,2019,GA,Sewell Creek Energy,4,OP,"170,496"
7349,2019,GA,Shepherd Center,1,SB,0
7350,2019,GA,Shepherd Center,2,SB,0
7351,2019,GA,Shepherd Center,3,SB,0
7352,2019,GA,Shepherd Center,4,SB,0
7353,2019,GA,Shepherd Center,5,RE,
7354,2019,GA,Shepherd Center,6,RE,
7355,2019,GA,Sibley Mill,2,OP,"2,519"
7356,2019,GA,Sibley Mill,3,OP,"2,939"
7357,2019,GA,Sibley Mill,4,OP,"3,359"
7358,2019,GA,Simon Solar Farm LLC,SRSSF,OP,"54,751"
7359,2019,GA,Sinclair Dam,1,OP,"56,678"
7360,2019,GA,Sinclair Dam,2,OP,"56,678"
7361,2019,GA,Smarr Energy Center,1,OP,"137,135"
7362,2019,GA,Smarr Energy Center,2,OP,"137,135"
7363,2019,GA,Snipesville,SNIPE,L,
7364,2019,GA,Solar BESS Hybrid,SOLAR,U,
7365,2019,GA,Solar BESS Hybrid,TEST,U,
7366,2019,GA,Solar Glynn,INV1,OP,"31,274"
7367,2019,GA,South Columbus Water Resource Facility,GEN1,OS,138
7368,2019,GA,South Columbus Water Resource Facility,GEN2,OP,138
7369,2019,GA,South Georgia Medical Center,GEN 7,SB,0
7370,2019,GA,South Georgia Medical Center,GEN1A,SB,0
7371,2019,GA,South Georgia Medical Center,GEN2A,SB,0
7372,2019,GA,South Georgia Medical Center,GEN4,SB,0
7373,2019,GA,South Georgia Medical Center,GEN1,RE,
7374,2019,GA,South Georgia Medical Center,GEN2,RE,
7375,2019,GA,South Georgia Medical Center,GEN3,RE,
7376,2019,GA,Sowega Power,CTG2,OP,"55,749"
7377,2019,GA,Sowega Power,CTG3,OP,"55,749"
7378,2019,GA,SR Arlington I,ARLI,T,
7379,2019,GA,SR Arlington II,ARLII,OP,"16,653"
7380,2019,GA,SR Hazlehurst,HAZLE,OP,"38,189"
7381,2019,GA,SR Odom,ODOM,U,
7382,2019,GA,SR Terrell,TERRL,U,
7383,2019,GA,State Farm Support Center East,2A,SB,5
7384,2019,GA,State Farm Support Center East,2B,SB,5
7385,2019,GA,State Farm Support Center East,3A,SB,5
7386,2019,GA,State Farm Support Center East,3B,SB,5
7387,2019,GA,State Farm Support Center East,4A,SB,5
7388,2019,GA,State Farm Support Center East,4B,SB,5
7389,2019,GA,Stevens Creek,1,OP,"10,369"
7390,2019,GA,Stevens Creek,2,OP,"10,369"
7391,2019,GA,Stevens Creek,3,OP,"10,369"
7392,2019,GA,Stevens Creek,4,OP,"10,369"
7393,2019,GA,Stevens Creek,5,OP,"10,369"
7394,2019,GA,Stevens Creek,6,OP,"10,369"
7395,2019,GA,Stevens Creek,7,OP,"10,369"
7396,2019,GA,Stevens Creek,8,OP,"10,369"
7397,2019,GA,Sun Trust Plaza,EG-1,SB,9
7398,2019,GA,Sun Trust Plaza,EG-2,SB,9
7399,2019,GA,Superior Landfill Gas Recovery,GEN 5,OP,"4,793"
7400,2019,GA,Superior Landfill Gas Recovery,GEN1,OP,"4,793"
7401,2019,GA,Superior Landfill Gas Recovery,GEN2,OP,"4,793"
7402,2019,GA,Superior Landfill Gas Recovery,GEN3,OP,"4,793"
7403,2019,GA,Superior Landfill Gas Recovery,GEN4,OP,"4,793"
7404,2019,GA,Superior Landfill Gas Recovery,GEN6,OP,"4,793"
7405,2019,GA,Superior Landfill Gas Recovery,GEN7,OP,"4,793"
7406,2019,GA,Superior Landfill Gas Recovery,GEN8,OP,"4,793"
7407,2019,GA,Talbot County Energy,1,OP,"82,151"
7408,2019,GA,Talbot County Energy,2,OP,"82,151"
7409,2019,GA,Talbot County Energy,3,OP,"82,151"
7410,2019,GA,Talbot County Energy,4,OP,"82,151"
7411,2019,GA,Talbot County Energy,5,OP,"82,151"
7412,2019,GA,Talbot County Energy,6,OP,"82,151"
7413,2019,GA,Tallassee Hydro Project,1,OP,"6,885"
7414,2019,GA,Tallassee Hydro Project,2,OP,313
7415,2019,GA,Tallulah Falls,1,OP,"32,452"
7416,2019,GA,Tallulah Falls,2,OP,"32,452"
7417,2019,GA,Tallulah Falls,3,OP,"32,452"
7418,2019,GA,Tallulah Falls,4,OP,"32,452"
7419,2019,GA,Tallulah Falls,5,OP,"32,452"
7420,2019,GA,Tallulah Falls,6,OP,"32,452"
7421,2019,GA,Taylor,1,OP,"4,135"
7422,2019,GA,Taylor,2,OP,"4,135"
7423,2019,GA,Taylor,3,OP,"4,135"
7424,2019,GA,Taylor,4,OP,"4,135"
7425,2019,GA,Taylor,5,OP,"4,135"
7426,2019,GA,Taylor,6,OP,"4,135"
7427,2019,GA,Taylor,7,OP,"4,135"
7428,2019,GA,Taylor,8,OP,"4,135"
7429,2019,GA,Taylor County Solar,1,OP,"295,930"
7430,2019,GA,Tech Square Microgrid,BESS1,V,
7431,2019,GA,Tech Square Microgrid,DG1,V,
7432,2019,GA,Tech Square Microgrid,FC1,V,
7433,2019,GA,Tech Square Microgrid,NGE1,V,
7434,2019,GA,Tech Square Microgrid,NGE2,V,
7435,2019,GA,Telfair Thompson,TELTO,OP,"4,524"
7436,2019,GA,Tenaska Georgia Generation Facility,GTG1,OP,"21,190"
7437,2019,GA,Tenaska Georgia Generation Facility,GTG2,OP,"21,190"
7438,2019,GA,Tenaska Georgia Generation Facility,GTG3,OP,"21,190"
7439,2019,GA,Tenaska Georgia Generation Facility,GTG4,OP,"21,190"
7440,2019,GA,Tenaska Georgia Generation Facility,GTG5,OP,"21,190"
7441,2019,GA,Tenaska Georgia Generation Facility,GTG6,OP,"21,190"
7442,2019,GA,Terrora,1,OP,"24,198"
7443,2019,GA,Terrora,2,OP,"24,198"
7444,2019,GA,Thomas A Smith Energy Facility,1GT1,OP,"914,894"
7445,2019,GA,Thomas A Smith Energy Facility,1GT2,OP,"891,529"
7446,2019,GA,Thomas A Smith Energy Facility,1STG,OP,"1,134,899"
7447,2019,GA,Thomas A Smith Energy Facility,2GT1,OP,"1,015,922"
7448,2019,GA,Thomas A Smith Energy Facility,2GT2,OP,"996,536"
7449,2019,GA,Thomas A Smith Energy Facility,2STG,OP,"1,372,146"
7450,2019,GA,Tri-County Solar Facility,PV1,OP,"1,859"
7451,2019,GA,Troup RC50,TROUP,OP,"3,567"
7452,2019,GA,Tugalo,1,OP,"29,913"
7453,2019,GA,Tugalo,2,OP,"29,913"
7454,2019,GA,Tugalo,3,OP,"29,913"
7455,2019,GA,Tugalo,4,OP,"29,913"
7456,2019,GA,Twiggs Solar,TWIGG,U,
7457,2019,GA,Upson Rocky Creek Solar Plant,PV1,OP,"1,221"
7458,2019,GA,Valdosta,VALD,OP,"1,522"
7459,2019,GA,Valdosta,GEN1,RE,
7460,2019,GA,Valdosta Prison,GPVP1,OP,"2,056"
7461,2019,GA,Valdosta Water Treatment Plant,GEN1,SB,0
7462,2019,GA,Valdosta Water Treatment Plant,GEN2,SB,0
7463,2019,GA,Vidalia Water Treatment Plant,SO048,OP,926
7464,2019,GA,Vogtle,1,OP,"5,162,910"
7465,2019,GA,Vogtle,2,OP,"5,162,910"
7466,2019,GA,Vogtle,3,U,"4,674,240"
7467,2019,GA,Vogtle,4,U,"4,674,240"
7468,2019,GA,W R Clayton Plant,1,IP,
7469,2019,GA,W R Clayton Plant,2,IP,
7470,2019,GA,W R Clayton Plant,3,IP,
7471,2019,GA,Wallace Dam,1,OP,"-15,315"
7472,2019,GA,Wallace Dam,2,OP,"-15,315"
7473,2019,GA,Wallace Dam,3,OP,"39,095"
7474,2019,GA,Wallace Dam,4,OP,"39,095"
7475,2019,GA,Wallace Dam,5,OP,"-15,315"
7476,2019,GA,Wallace Dam,6,OP,"-15,315"
7477,2019,GA,Walter F George,1,OP,"118,036"
7478,2019,GA,Walter F George,2,OP,"118,036"
7479,2019,GA,Walter F George,3,OP,"118,036"
7480,2019,GA,Walter F George,4,OP,"118,036"
7481,2019,GA,Walton Bainbridge Power Facility,SEG1,OP,0
7482,2019,GA,Walton Bainbridge Power Facility,SEGC,OP,0
7483,2019,GA,Walton County Power LLC,101G,OP,"152,719"
7484,2019,GA,Walton County Power LLC,102G,OP,"152,719"
7485,2019,GA,Walton County Power LLC,103G,OP,"152,719"
7486,2019,GA,Wansley,1,OP,"1,131,332"
7487,2019,GA,Wansley,2,OP,"684,742"
7488,2019,GA,Wansley,5A,OP,-274
7489,2019,GA,Wansley Combined Cycle,CT6A,OP,"1,429,647"
7490,2019,GA,Wansley Combined Cycle,CT6B,OP,"1,412,149"
7491,2019,GA,Wansley Combined Cycle,CT7A,OP,"1,394,152"
7492,2019,GA,Wansley Combined Cycle,CT7B,OP,"1,387,573"
7493,2019,GA,Wansley Combined Cycle,ST6,OP,"1,612,446"
7494,2019,GA,Wansley Combined Cycle,ST7,OP,"1,610,796"
7495,2019,GA,Wansley Unit 9,CT1,OP,"981,116"
7496,2019,GA,Wansley Unit 9,CT2,OP,"919,153"
7497,2019,GA,Wansley Unit 9,ST1,OP,"1,169,500"
7498,2019,GA,Washington County Power LLC,1,OP,"55,915"
7499,2019,GA,Washington County Power LLC,2,OP,"55,915"
7500,2019,GA,Washington County Power LLC,3,OP,"55,915"
7501,2019,GA,Washington County Power LLC,4,OP,"55,915"
7502,2019,GA,Waynesboro Community Solar,1,OP,"2,398"
7503,2019,GA,West Point (GA),1,OP,"11,241"
7504,2019,GA,West Point (GA),2,OP,"119,219"
7505,2019,GA,West Point (GA),3,OP,"119,219"
7506,2019,GA,"WestRock Southeast, LLC.",GEN1,OP,"195,384"
7507,2019,GA,"WestRock Southeast, LLC.",GEN2,OP,"26,414"
7508,2019,GA,"White Oak Solar, LLC",WHTOK,OP,"152,616"
7509,2019,GA,"White Pine Solar, LLC",WHTPN,OP,"200,621"
7510,2019,GA,Wilkinson DeFore,WILKD,OP,"2,934"
7511,2019,GA,Wilson,5A,OP,22
7512,2019,GA,Wilson,5B,OP,22
7513,2019,GA,Wilson,5C,OP,22
7514,2019,GA,Wilson,5D,OP,22
7515,2019,GA,Wilson,5E,OP,22
7516,2019,GA,Wilson,5F,OP,22
7517,2019,GA,Wilson,IC1,OP,-63
7518,2019,GA,Yates,6,OP,"993,662"
7519,2019,GA,Yates,7,OP,"1,059,424"
7520,2019,GA,Yates,1,RE,
7521,2019,GA,Yates,2,RE,
7522,2019,GA,Yates,3,RE,
7523,2019,GA,Yates,4,RE,
7524,2019,GA,Yates,5,RE,
7525,2019,GA,YKK USA Chestney,BWP1,SB,0
7526,2019,GA,YKK USA Chestney,SEV1,SB,0
7527,2019,GA,YKK USA Chestney,SLD1,SB,0
7528,2019,GA,YKK USA Chestney,GEN1,RE,
7529,2019,GA,YKK USA Chestney,GEN2,RE,
7530,2019,GA,YKK USA Chestney,GEN3,RE,
7531,2019,GA,YKK USA Chestney,PPD1,RE,
7532,2019,GA,YKK USA Chestney,PPD2,RE,
7533,2019,GA,Yonah,1,OP,"23,498"
7534,2019,GA,Yonah,2,OP,"23,498"
7535,2019,GA,Yonah,3,OP,"23,498"
7536,2019,HI,AES Hawaii,GEN1,OP,"1,317,325"
7537,2019,HI,"AES Kekaha Solar, LLC Hybrid",KEKAH,OP,498
7538,2019,HI,"AES Kekaha Solar, LLC Hybrid",BESS,TS,
7539,2019,HI,AES LAWAI SOLAR Hybrid,LAWA1,OP,"37,501"
7540,2019,HI,AES LAWAI SOLAR Hybrid,LAWA2,OP,0
7541,2019,HI,AES Waikoloa Solar Hybrid,KLOAB,L,
7542,2019,HI,AES Waikoloa Solar Hybrid,YKLOA,L,
7543,2019,HI,Aloha Solar Energy Fund 1 PK1,PK-1,OP,"8,708"
7544,2019,HI,Auwahi Wind Energy Hybrid,AWEB,OP,-340
7545,2019,HI,Auwahi Wind Energy Hybrid,AWET,OP,"86,650"
7546,2019,HI,"Biomass to Energy Facility, Kauai",MKA1,OP,"51,393"
7547,2019,HI,"Biomass to Energy Facility, Kauai",XKA1,OP,89
7548,2019,HI,"Biomass to Energy Facility, Kauai",XKA2,OP,89
7549,2019,HI,Campbell Industrial Park,CIP1,OP,"99,232"
7550,2019,HI,Campbell Industrial Park BESS,CIPB1,OP,-4
7551,2019,HI,CEIP Substation Distributed Generation,DG1,RE,
7552,2019,HI,CEIP Substation Distributed Generation,DG2,RE,
7553,2019,HI,CEIP Substation Distributed Generation,DG3,RE,
7554,2019,HI,EE Waianae Solar Project,WAIAN,OP,"66,982"
7555,2019,HI,Ewa Nui Substation DG,DG1,RE,
7556,2019,HI,Ewa Nui Substation DG,DG2,RE,
7557,2019,HI,Ewa Nui Substation DG,DG3,RE,
7558,2019,HI,Ewa Nui Substation DG,DG4,RE,
7559,2019,HI,Ewa Nui Substation DG,DG5,RE,
7560,2019,HI,Ewa Nui Substation DG,DG6,RE,
